month,bridgeId,bridgeName,depositUSD,withdrawUSD,totalUSD,netUSD
2025-06,46,yBridge by xSync Network,0.0,5471385.200719209,5471385.200719209,-5471385.200719209
2025-07,46,yBridge by xSync Network,0.0,6852366.2404378485,6852366.2404378485,-6852366.2404378485
2025-08,46,yBridge by xSync Network,0.0,7736390.27757261,7736390.27757261,-7736390.27757261
2025-09,46,yBridge by xSync Network,0.0,3988899.439585271,3988899.439585271,-3988899.439585271
2025-08,47,Butter Network,17309107.61868853,17122477.14798247,34431584.766671,186630.47070605867
2025-09,47,Butter Network,198672526.98185843,190671026.30599853,389343553.28785694,8001500.675859919
2024-01,48,Rootstock Powpeg Bridge,11922.324743254296,19268364.85040037,19280287.175143626,-19256442.525657117
2024-02,48,Rootstock Powpeg Bridge,457980.9587589479,177782.24445519337,635763.2032141413,280198.71430375456
2024-03,48,Rootstock Powpeg Bridge,1976176.16203051,3060582.51320638,5036758.67523689,-1084406.35117587
2024-04,48,Rootstock Powpeg Bridge,6237910.1434560595,3029006.87901884,9266917.0224749,3208903.26443722
2024-05,48,Rootstock Powpeg Bridge,4397157.5545928,4738397.18484864,9135554.73944144,-341239.63025584
2024-06,48,Rootstock Powpeg Bridge,124471.32085768,29872.95730658,154344.27816426,94598.3635511
2024-07,48,Rootstock Powpeg Bridge,29712.71830363,3626639.5372178997,3656352.25552153,-3596926.81891427
2024-08,48,Rootstock Powpeg Bridge,3765655.83251583,1746735.8366309598,5512391.66914679,2018919.9958848702
2024-09,48,Rootstock Powpeg Bridge,6657.88687976,3782869.71230433,3789527.59918409,-3776211.82542457
2024-10,48,Rootstock Powpeg Bridge,7629579.39413399,5056073.807770399,12685653.20190439,2573505.586363591
2024-11,48,Rootstock Powpeg Bridge,7615181.43682369,6433577.89338708,14048759.33021077,1181603.5434366101
2024-12,48,Rootstock Powpeg Bridge,13236169.13403772,3671638.76049369,16907807.89453141,9564530.37354403
2025-01,48,Rootstock Powpeg Bridge,255983.85431304,7418935.71271893,7674919.56703197,-7162951.85840589
2025-02,48,Rootstock Powpeg Bridge,2023185.63787954,4918767.15062558,6941952.78850512,-2895581.51274604
2025-03,48,Rootstock Powpeg Bridge,106849.91758496,320548.06838694,427397.9859719,-213698.15080198
2025-04,48,Rootstock Powpeg Bridge,80517.62656144,0.0,80517.62656144,80517.62656144
2025-05,48,Rootstock Powpeg Bridge,921789.89254,0.0,921789.89254,921789.89254
2025-06,48,Rootstock Powpeg Bridge,177553.31741345,0.0,177553.31741345,177553.31741345
2025-07,48,Rootstock Powpeg Bridge,1261809.44110872,0.0,1261809.44110872,1261809.44110872
2025-08,48,Rootstock Powpeg Bridge,1609257.85049908,0.0,1609257.85049908,1609257.85049908
2025-09,48,Rootstock Powpeg Bridge,359258.16048069997,0.0,359258.16048069997,359258.16048069997
2024-02,49,Garden,186861247.9949605,187244635.78067675,374105883.7756372,-383387.78571627755
2024-03,49,Garden,1115940.05307022,1073361.1641367,2189301.21720692,42578.88893352001
2024-04,49,Garden,735911.32465465,708744.620475,1444655.94512965,27166.704179649973
2024-05,49,Garden,41599358.80164765,41353692.73989068,82953051.54153833,245666.06175696937
2024-06,49,Garden,4504410.4231448,4509092.4329226,9013502.8560674,-4682.009777800097
2024-07,49,Garden,671230.3304553928,669794.886317059,1341025.216772452,1435.4441383338171
2024-08,49,Garden,3417268.7326066103,3414057.859770202,6831326.592376812,3210.872836408201
2024-09,49,Garden,4378007.994481161,4170793.2744601313,8548801.268941293,207214.72002103
2024-10,49,Garden,21942574.590583317,22067612.712825377,44010187.3034087,-125038.1222420586
2024-11,49,Garden,35144261.73666263,35172133.05537103,70316394.79203367,-27871.318708392442
2024-12,49,Garden,24047979.79096864,24207532.279965106,48255512.07093375,-159552.48899646717
2025-01,49,Garden,26176488.85987206,26175758.94880467,52352247.80867673,729.9110673905689
2025-02,49,Garden,37099542.08745365,37109482.49892961,74209024.58638325,-9940.411475958652
2025-03,49,Garden,13949886.05999535,13943104.6347016,27892990.69469695,6781.425293750122
2025-04,49,Garden,19565767.081405416,19549013.545740444,39114780.62714586,16753.53566497426
2025-05,49,Garden,104185544.59799021,104210064.85279188,208395609.4507821,-24520.254801665695
2025-06,49,Garden,77662091.88192357,77668040.87855263,155330132.7604762,-5948.996629067144
2025-07,49,Garden,56400819.2351433,56560311.97084096,112961131.20598425,-159492.73569766333
2025-08,49,Garden,44097259.77435235,44233684.89280626,88330944.6671586,-136425.11845391174
2025-09,49,Garden,48996400.254400104,49618270.71546649,98614670.96986659,-621870.4610663862
2024-02,50,Mode Network,70302954.3695297,23377608.12106295,93680562.49059263,46925346.24846674
2024-03,50,Mode Network,51863571.86864776,37677626.81847756,89541198.68712533,14185945.050170196
2024-04,50,Mode Network,74724868.81790112,56596842.2876019,131321711.10550302,18128026.530299213
2024-05,50,Mode Network,26142947.76046495,63176145.315919295,89319093.07638425,-37033197.55545434
2024-06,50,Mode Network,19444708.95351509,30642392.469149064,50087101.42266416,-11197683.515633972
2024-07,50,Mode Network,8723415.51588821,19523172.24705105,28246587.762939256,-10799756.731162837
2024-08,50,Mode Network,10131234.363211801,32025903.35808032,42157137.72129212,-21894668.994868517
2024-09,50,Mode Network,3937813.1198398895,12123973.916214384,16061787.036054274,-8186160.796374495
2024-10,50,Mode Network,10238969.373126842,12330484.227787197,22569453.60091404,-2091514.8546603546
2024-11,50,Mode Network,9758832.289716199,12843816.007903878,22602648.297620077,-3084983.718187679
2024-12,50,Mode Network,11387379.916911071,18327611.93348438,29714991.850395452,-6940232.016573309
2025-01,50,Mode Network,5183926.04170521,7700692.436562502,12884618.47826771,-2516766.3948572916
2025-02,50,Mode Network,2238607.517846521,8851959.055312192,11090566.573158713,-6613351.537465671
2025-03,50,Mode Network,665975.8311776448,1991565.381871832,2657541.213049477,-1325589.5506941872
2025-04,50,Mode Network,274105.10522705736,2115697.5890567596,2389802.6942838165,-1841592.483829702
2025-05,50,Mode Network,227188.21932756886,878871.6607066354,1106059.8800342043,-651683.4413790666
2025-06,50,Mode Network,87207.98765871636,1052274.6939345612,1139482.6815932775,-965066.7062758448
2025-07,50,Mode Network,139255.19091559277,2009301.1470685557,2148556.3379841484,-1870045.956152963
2025-08,50,Mode Network,62129.951114020005,2231097.657506165,2293227.6086201854,-2168967.7063921452
2025-09,50,Mode Network,9823.375705110459,1208166.3629428626,1217989.7386479732,-1198342.987237752
2024-01,51,Circle CCTP,282054224.3173686,282972747.6251078,565026971.9424765,-918523.3077391833
2024-02,51,Circle CCTP,1538609170.681286,1494619045.255443,3033228215.9367294,43990125.42584307
2024-03,51,Circle CCTP,1105824029.647908,1101909361.7961257,2207733391.4440336,3914667.8517823685
2024-04,51,Circle CCTP,1209743897.0317388,1144407946.1399317,2354151843.1716704,65335950.89180713
2024-05,51,Circle CCTP,1098400477.6224551,1107096657.0210364,2205497134.6434917,-8696179.398581177
2024-06,51,Circle CCTP,936368265.9692584,896457471.9421438,1832825737.9114022,39910794.027114704
2024-07,51,Circle CCTP,1146809117.7770493,1093225700.8915632,2240034818.6686125,53583416.885486215
2024-08,51,Circle CCTP,1178564272.9342384,1092535770.1409698,2271100043.075208,86028502.79326862
2024-09,51,Circle CCTP,946321126.7622688,919120986.2761589,1865442113.0384278,27200140.486109827
2024-10,51,Circle CCTP,1537840239.4455044,1339156695.4227483,2876996934.8682528,198683544.02275613
2024-11,51,Circle CCTP,3014342722.352529,2566217632.9712734,5580560355.323802,448125089.38125557
2024-12,51,Circle CCTP,3533489367.6399374,3940557364.0887966,7474046731.728734,-407067996.4488592
2025-01,51,Circle CCTP,4960213827.290681,3989203173.876359,8949417001.16704,971010653.414322
2025-02,51,Circle CCTP,2613866904.7527866,3195157646.1723223,5809024550.925109,-581290741.4195353
2025-03,51,Circle CCTP,2401930018.230353,2331691824.7519174,4733621842.98227,70238193.47843537
2025-04,51,Circle CCTP,3056297891.168362,3146572145.953583,6202870037.121944,-90274254.78522074
2025-05,51,Circle CCTP,3430087607.0847588,3503431142.2092133,6933518749.293972,-73343535.1244543
2025-06,51,Circle CCTP,2962373171.397667,2991636403.1549587,5954009574.552626,-29263231.757291347
2025-07,51,Circle CCTP,3771670226.1672487,4045256685.416787,7816926911.584036,-273586459.2495386
2025-08,51,Circle CCTP,3307474468.884742,3346748927.5682693,6654223396.453011,-39274458.68352783
2025-09,51,Circle CCTP,4170488599.314184,4664209879.363395,8834698478.67758,-493721280.0492111
2024-02,53,Rootstock Token Bridge,304087.291398662,81662.41314912132,385749.7045477833,222424.8782495407
2024-03,53,Rootstock Token Bridge,826970.4381224455,170692.174500806,997662.6126232515,656278.2636216395
2024-04,53,Rootstock Token Bridge,454072.00406722655,282378.1803088178,736450.1843760444,171693.82375840872
2024-05,53,Rootstock Token Bridge,1248789.4321806615,694017.1060766728,1942806.5382573344,554772.3261039888
2024-06,53,Rootstock Token Bridge,351789.3088144415,287344.55302185396,639133.8618362955,64444.75579258748
2024-07,53,Rootstock Token Bridge,625649.7865839393,904515.000435906,1530164.7870198453,-278865.21385196666
2024-08,53,Rootstock Token Bridge,29911.00414293,938888.4522465108,968799.4563894407,-908977.4481035807
2024-09,53,Rootstock Token Bridge,1821511.288578487,8298.109498673428,1829809.3980771606,1813213.1790798136
2024-10,53,Rootstock Token Bridge,214156.5895556545,901646.779016648,1115803.3685723026,-687490.1894609935
2024-11,53,Rootstock Token Bridge,1360052.0674858994,171992.60160216113,1532044.6690880605,1188059.4658837384
2024-12,53,Rootstock Token Bridge,646260.373825139,934300.9431803424,1580561.3170054816,-288040.56935520336
2025-01,53,Rootstock Token Bridge,917691.4887463084,1624764.6853356631,2542456.1740819714,-707073.1965893549
2025-02,53,Rootstock Token Bridge,534109.3007636532,1307135.341584611,1841244.642348264,-773026.0408209579
2025-03,53,Rootstock Token Bridge,51416.26132808,374859.8871035646,426276.14843164454,-323443.62577548454
2025-04,53,Rootstock Token Bridge,12992.083,309818.78735834855,322810.87035834853,-296826.70435834856
2025-05,53,Rootstock Token Bridge,43914.192463,6497.974548743098,50412.1670117431,37416.2179142569
2025-06,53,Rootstock Token Bridge,0.0,331272.547174,331272.547174,-331272.547174
2025-07,53,Rootstock Token Bridge,173871.135533,541931.0809257077,715802.2164587076,-368059.94539270765
2025-08,53,Rootstock Token Bridge,39952.021318242,765803.4469459107,805755.4682641526,-725851.4256276687
2025-09,53,Rootstock Token Bridge,0.0,236795.836947,236795.836947,-236795.836947
2024-02,54,Nitro (by Router Protocol),4181605.631345867,0.0,4181605.631345867,4181605.631345867
2024-04,54,Nitro (by Router Protocol),44038619.0071922,38620945.23591932,82659564.24311152,5417673.771272883
2024-05,54,Nitro (by Router Protocol),44555612.7226499,40380190.418711916,84935803.14136182,4175422.303937982
2024-06,54,Nitro (by Router Protocol),53379879.11165771,55271765.25862056,108651644.37027825,-1891886.1469628518
2024-07,54,Nitro (by Router Protocol),151436726.4065503,151596452.20971298,303033178.6162633,-159725.80316268932
2024-08,54,Nitro (by Router Protocol),15929693.490072627,13851702.563124798,29781396.053197425,2077990.926947829
2024-09,54,Nitro (by Router Protocol),10101888.368318297,9876421.270295305,19978309.6386136,225467.09802299226
2024-10,54,Nitro (by Router Protocol),16314182.08375153,16329478.081257068,32643660.165008597,-15295.99750553767
2024-11,54,Nitro (by Router Protocol),55749154.505891606,9068079.08301517,64817233.58890678,46681075.42287643
2024-12,54,Nitro (by Router Protocol),54450352.261317916,18438145.59172094,72888497.85303885,36012206.66959698
2025-01,54,Nitro (by Router Protocol),35693445.02190201,21640890.26078302,57334335.282685034,14052554.761118995
2025-02,54,Nitro (by Router Protocol),34954435.177282624,19039902.57015557,53994337.74743819,15914532.607127054
2025-03,54,Nitro (by Router Protocol),88736558.93425722,28217980.416169114,116954539.35042633,60518578.5180881
2025-04,54,Nitro (by Router Protocol),1.359548556595196,1.792989492975865,3.152538049571061,-0.43344093638066905
2025-05,54,Nitro (by Router Protocol),9.64369007051,18.567173477597482,28.210863548107483,-8.923483407087481
2025-07,54,Nitro (by Router Protocol),3.720232111031678,0.0,3.720232111031678,3.720232111031678
2024-03,55,Fuse Bridge,10115044.825643437,7561347.533084185,17676392.358727623,2553697.2925592526
2024-04,55,Fuse Bridge,14333197.312520271,14262521.467592968,28595718.78011324,70675.84492730355
2024-05,55,Fuse Bridge,1281026.6801567902,1462307.909391029,2743334.5895478195,-181281.2292342389
2024-06,55,Fuse Bridge,809083.6610624723,1017463.1604169806,1826546.821479453,-208379.49935450844
2024-07,55,Fuse Bridge,1163365.9591999976,594874.944111135,1758240.9033111325,568491.0150888625
2024-08,55,Fuse Bridge,536240.7372980621,757064.530638478,1293305.26793654,-220823.79334041593
2024-09,55,Fuse Bridge,144890.1194336816,275018.86390911124,419908.98334279284,-130128.74447542963
2024-10,55,Fuse Bridge,172337.9746108191,309062.8649233016,481400.83953412075,-136724.89031248254
2024-11,55,Fuse Bridge,332739.7253568799,519550.3310427119,852290.0563995917,-186810.60568583204
2024-12,55,Fuse Bridge,277105.0463100128,436308.6567178728,713413.7030278855,-159203.61040785993
2025-01,55,Fuse Bridge,230120.62422346964,596059.1394234662,826179.7636469358,-365938.5151999965
2025-02,55,Fuse Bridge,204039.16241990536,403520.97427865193,607560.1366985573,-199481.8118587466
2025-03,55,Fuse Bridge,290953.00478982483,371583.9091688612,662536.913958686,-80630.90437903644
2025-04,55,Fuse Bridge,449181.23502557434,436795.7946136754,885977.0296392497,12385.440411898984
2025-05,55,Fuse Bridge,117038.83799931494,195237.67170377687,312276.5097030918,-78198.83370446193
2025-06,55,Fuse Bridge,70656.98539912397,81295.74372924876,151952.7291283727,-10638.758330124787
2025-07,55,Fuse Bridge,30791.147094162854,186448.53851671793,217239.68561088078,-155657.39142255505
2025-08,55,Fuse Bridge,23856.96630052472,240113.29836090698,263970.26466143166,-216256.33206038224
2025-09,55,Fuse Bridge,33939.216103780695,35913.73819477777,69852.95429855847,-1974.5220909970803
2024-03,56,MES Protocol,12214.756665698,10944.421851507468,23159.178517205466,1270.334814190532
2024-04,56,MES Protocol,2188.886196933,168864.5765898874,171053.46278682043,-166675.69039295442
2024-05,56,MES Protocol,0.12595949,0.0,0.12595949,0.12595949
2024-06,56,MES Protocol,0.012208675,7381.999702430763,7382.011911105763,-7381.987493755763
2024-07,56,MES Protocol,0.0,246.35331885730497,246.35331885730497,-246.35331885730497
2024-08,56,MES Protocol,0.0,675.465004542,675.465004542,-675.465004542
2024-11,56,MES Protocol,0.0,509.851529892712,509.851529892712,-509.851529892712
2024-12,56,MES Protocol,0.0,0.0,0.0,0.0
2025-01,56,MES Protocol,0.02792729268,0.0,0.02792729268,0.02792729268
2024-03,58,Orbiter Finance,1711657783.572257,1748654447.5549054,3460312231.1271625,-36996663.98264846
2024-04,58,Orbiter Finance,1070692273.4531251,1108604653.0936928,2179296926.546818,-37912379.64056756
2024-05,58,Orbiter Finance,645751231.0512584,686186561.9668664,1331937793.0181248,-40435330.9156079
2024-06,58,Orbiter Finance,473076371.1138022,489025530.1947187,962101901.3085209,-15949159.080916533
2024-07,58,Orbiter Finance,300533297.47647,292354988.4791719,592888285.9556419,8178308.997298072
2024-08,58,Orbiter Finance,389935165.5601716,373753508.6204529,763688674.1806245,16181656.939718692
2024-09,58,Orbiter Finance,822417982.600817,890036667.8918638,1712454650.4926805,-67618685.29104686
2024-10,58,Orbiter Finance,1179296462.1851242,1294802921.8209968,2474099384.0061207,-115506459.63587259
2024-11,58,Orbiter Finance,1442431255.71026,1610984629.3372493,3053415885.047509,-168553373.62698928
2024-12,58,Orbiter Finance,457182556.9739383,1840536060.8041518,2297718617.77809,-1383353503.8302135
2025-01,58,Orbiter Finance,94166038.08518733,916833643.0774872,1010999681.1626745,-822667604.9922999
2025-02,58,Orbiter Finance,66722647.95183564,443425665.67635953,510148313.62819517,-376703017.72452384
2025-03,58,Orbiter Finance,61693480.561011046,457598606.4544138,519292087.0154248,-395905125.8934027
2025-04,58,Orbiter Finance,53609050.54671947,466329265.552962,519938316.0996815,-412720215.0062425
2025-05,58,Orbiter Finance,45163440.80994757,376476301.2697845,421639742.07973206,-331312860.4598369
2025-06,58,Orbiter Finance,33232540.85096802,293750901.89284915,326983442.74381715,-260518361.0418811
2025-07,58,Orbiter Finance,35516234.386177555,204644801.68893123,240161036.0751088,-169128567.3027537
2025-08,58,Orbiter Finance,40997931.14998881,237334399.27255,278332330.4225388,-196336468.12256116
2025-09,58,Orbiter Finance,70498838.11932816,183432331.78086165,253931169.9001898,-112933493.66153347
2024-03,59,Connext,104006841.60400422,103559455.46953994,207566297.07354417,447386.13446427137
2024-04,59,Connext,627340474.1673111,656955459.1770624,1284295933.3443735,-29614985.00975132
2024-05,59,Connext,289457565.11319405,287452883.590508,576910448.703702,2004681.5226860642
2024-06,59,Connext,302255896.4349233,313646854.98315054,615902751.4180738,-11390958.548227262
2024-07,59,Connext,80778523.7488973,83446475.72977188,164224999.4786692,-2667951.9808745747
2024-08,59,Connext,32921464.434145235,42133527.994643115,75054992.42878835,-9212063.560497878
2024-09,59,Connext,21322771.950720828,23294978.271385416,44617750.22210625,-1972206.3206645872
2024-10,59,Connext,7728157.784704181,11557495.345245337,19285653.129949518,-3829337.5605411553
2024-11,59,Connext,6805489.287110391,3674871.289590149,10480360.57670054,3130617.997520242
2024-12,59,Connext,732387.3595639955,1862317.2406450785,2594704.600209074,-1129929.881081083
2025-01,59,Connext,775645.3457565608,902175.5627707865,1677820.9085273475,-126530.21701422565
2025-02,59,Connext,288371.90992037347,1226013.091299995,1514385.0012203685,-937641.1813796215
2025-03,59,Connext,144085.12709850923,189714.4415866279,333799.56868513714,-45629.31448811866
2025-04,59,Connext,722937.7278822325,299157.9484277847,1022095.6763100172,423779.7794544478
2025-05,59,Connext,144754.67316646816,114825.64394059636,259580.31710706453,29929.029225871807
2025-06,59,Connext,1387.4723856851508,15864.498516417678,17251.97090210283,-14477.026130732527
2025-07,59,Connext,92.297504034555,25.12316973120003,117.42067376575504,67.17433430335498
2025-08,59,Connext,0.0,33.46872325594959,33.46872325594959,-33.46872325594959
2025-09,59,Connext,0.0,368.686736034694,368.686736034694,-368.686736034694
2024-03,60,Allbridge Core,17602379.27816163,17696494.941030327,35298874.21919195,-94115.66286869906
2024-04,60,Allbridge Core,109182970.56102076,108549527.76538818,217732498.32640895,633442.7956325798
2024-05,60,Allbridge Core,106107092.24244693,105968655.61745498,212075747.8599019,138436.62499194802
2024-06,60,Allbridge Core,85584264.18603636,83832584.59971006,169416848.78574643,1751679.586326289
2024-07,60,Allbridge Core,64139791.04764504,65316052.20690861,129455843.25455366,-1176261.1592635745
2024-08,60,Allbridge Core,65652171.79370657,65284611.075820066,130936782.86952664,367560.7178865151
2024-09,60,Allbridge Core,45224280.0686815,44796172.64650186,90020452.71518336,428107.42217963893
2024-10,60,Allbridge Core,62381395.82031963,63358034.88087919,125739430.70119883,-976639.0605595568
2024-11,60,Allbridge Core,93108977.08805005,92355005.75418083,185463982.8422309,753971.3338692265
2024-12,60,Allbridge Core,72051388.48953609,72023050.80900916,144074439.29854524,28337.68052692758
2025-01,60,Allbridge Core,97774694.2002117,97623942.65594453,195398636.85615623,150751.5442671685
2025-02,60,Allbridge Core,49935546.97660544,49559124.89254518,99494671.86915062,376422.0840602543
2025-03,60,Allbridge Core,56150982.31312652,56312979.68478978,112463961.9979163,-161997.37166326237
2025-04,60,Allbridge Core,26696107.219852794,26564951.273466744,53261058.49331954,131155.94638605043
2025-05,60,Allbridge Core,63451763.05804699,63247885.967108905,126699649.0251559,203877.09093808118
2025-06,60,Allbridge Core,32571666.880405094,32608427.574543312,65180094.4549484,-36760.69413821539
2025-07,60,Allbridge Core,35589719.71180112,35616223.45663393,71205943.16843505,-26503.744832809607
2025-08,60,Allbridge Core,29925027.227146756,29851673.59467087,59776700.82181762,73353.63247588548
2025-09,60,Allbridge Core,27498495.863952875,27539932.69561204,55038428.55956492,-41436.831659163174
2024-04,61,XSwap,8169735.080234602,8013269.306024671,16183004.386259273,156465.77420993126
2024-05,61,XSwap,7283618.0172966495,7025306.953410872,14308924.97070752,258311.06388577685
2024-06,61,XSwap,21431979.51614159,20898003.79965838,42329983.31579997,533975.7164832067
2024-07,61,XSwap,12642577.8787053,11678970.380295793,24321548.25900109,963607.4984095078
2024-08,61,XSwap,13307143.567464286,10079007.084660046,23386150.65212433,3228136.48280424
2024-09,61,XSwap,1431634.5070139773,1343849.6103764584,2775484.1173904357,87784.89663751893
2024-10,61,XSwap,9171049.567887424,2676921.7311130925,11847971.299000517,6494127.8367743315
2024-11,61,XSwap,1554457.9350709277,585330.741323791,2139788.6763947187,969127.1937471369
2024-12,61,XSwap,304119.8534096202,270593.5224758988,574713.375885519,33526.33093372137
2025-01,61,XSwap,1597258.828959172,1732579.9912431093,3329838.8202022812,-135321.16228393742
2025-02,61,XSwap,215959.4940546725,245022.46398518412,460981.95803985663,-29062.969930511616
2025-03,61,XSwap,90761.75234389493,88535.32195565508,179297.07429955,2226.430388239846
2025-04,61,XSwap,82662.30023382987,257929.41253910938,340591.71277293924,-175267.1123052795
2025-05,61,XSwap,0.0,152628.28829360596,152628.28829360596,-152628.28829360596
2025-06,61,XSwap,0.0,348973.8890001847,348973.8890001847,-348973.8890001847
2025-07,61,XSwap,0.0,165455.56371906132,165455.56371906132,-165455.56371906132
2025-08,61,XSwap,0.0,228162.1546987937,228162.1546987937,-228162.1546987937
2025-09,61,XSwap,0.0,432490.45884210325,432490.45884210325,-432490.45884210325
2024-06,64,Helixbox,72.83750541847022,0.0,72.83750541847022,72.83750541847022
2024-07,64,Helixbox,4584.889727699965,0.0,4584.889727699965,4584.889727699965
2024-08,64,Helixbox,6049.8291197119515,0.0,6049.8291197119515,6049.8291197119515
2024-09,64,Helixbox,3022.890654552239,0.0,3022.890654552239,3022.890654552239
2024-10,64,Helixbox,22452.832266620855,25139.49099033174,47592.32325695259,-2686.658723710886
2024-11,64,Helixbox,42554.06608017349,49123.085560149906,91677.1516403234,-6569.01947997642
2024-12,64,Helixbox,31592.800538513817,31863.402618219436,63456.20315673325,-270.60207970561794
2025-01,64,Helixbox,22101.459130906223,22451.68875337588,44553.14788428211,-350.22962246965795
2025-02,64,Helixbox,23006.05352695435,23258.152928119758,46264.206455074105,-252.0994011654072
2025-03,64,Helixbox,15334.361719015169,15403.129197708626,30737.490916723793,-68.76747869345625
2025-04,64,Helixbox,17067.976262703934,17102.866848181875,34170.843110885806,-34.890585477940355
2025-05,64,Helixbox,8095.35404521191,11138.56541571191,19233.91946092382,-3043.2113704999997
2025-06,64,Helixbox,358.3022890299222,2436.6699780662307,2794.972267096153,-2078.3676890363085
2025-07,64,Helixbox,0.0,8267.392288919695,8267.392288919695,-8267.392288919695
2025-08,64,Helixbox,249.03264417982265,4387.239989449451,4636.2726336292735,-4138.207345269628
2025-09,64,Helixbox,251.87512209590278,3747.8603496544856,3999.7354717503886,-3495.9852275585827
2024-07,65,MeMeBridge,375199.73486673896,411291.71609574865,786491.4509624876,-36091.98122900971
2024-08,65,MeMeBridge,418385.96390590584,517993.58904043096,936379.5529463368,-99607.62513452511
2024-09,65,MeMeBridge,2241234.526072579,2381082.762962742,4622317.28903532,-139848.2368901627
2024-10,65,MeMeBridge,4529971.484162226,4462979.346549066,8992950.830711292,66992.13761316086
2024-11,65,MeMeBridge,1998273.0345175236,1978945.1072130816,3977218.141730605,19327.92730444215
2024-12,65,MeMeBridge,2583566.300682705,2729101.72956586,5312668.030248565,-145535.42888315488
2025-01,65,MeMeBridge,2244140.421411297,2246204.0778914103,4490344.499302707,-2063.6564801135537
2025-02,65,MeMeBridge,2115078.9153013565,1951800.522824894,4066879.43812625,163278.39247646244
2025-03,65,MeMeBridge,2128289.844698406,2087933.91808161,4216223.762780016,40355.92661679584
2025-04,65,MeMeBridge,870741.4344545391,848462.2206197636,1719203.6550743026,22279.213834775503
2025-05,65,MeMeBridge,1606025.2573575727,1495041.5351339083,3101066.7924914807,110983.72222366437
2025-06,65,MeMeBridge,2162565.668583874,2107243.5384281934,4269809.207012068,55322.13015568099
2025-07,65,MeMeBridge,3428762.1174579975,3450704.6788220042,6879466.796280002,-21942.561364006673
2025-08,65,MeMeBridge,1975124.1211986053,2573538.138463762,4548662.259662367,-598414.0172651567
2025-09,65,MeMeBridge,3311316.105213308,3550940.7639313336,6862256.869144642,-239624.65871802595
2024-07,66,oooo,3040425.0324760014,3039799.361202949,6080224.393678951,625.6712730524127
2024-08,66,oooo,1480909.0926951484,1487411.085005463,2968320.1777006113,-6501.992310314654
2024-07,67,Bunnyfi,19374.347424905493,25188.03837083143,44562.38579573692,-5813.690945925939
2024-08,67,Bunnyfi,176516.6634928764,176873.61266913815,353390.2761620146,-356.94917626174623
2024-09,67,Bunnyfi,8444.151600520523,40001.71530447653,48445.866904997056,-31557.563703956006
2024-10,67,Bunnyfi,88460.86708040071,52394.33490000733,140855.20198040805,36066.53218039338
2024-11,67,Bunnyfi,3184.4581560121505,4228.727461669578,7413.185617681728,-1044.2693056574271
2024-12,67,Bunnyfi,481.16981026618885,1685.4106496785341,2166.580459944723,-1204.2408394123452
2025-01,67,Bunnyfi,1170.4285262692695,338.537196350038,1508.9657226193074,831.8913299192315
2025-02,67,Bunnyfi,65.59380898944268,36589.55134280483,36655.14515179428,-36523.95753381539
2025-03,67,Bunnyfi,0.0,0.0,0.0,0.0
2024-07,68,MiniBridge,2198.3136616788115,72009.71249045756,74208.02615213637,-69811.39882877875
2024-08,68,MiniBridge,200373.01068915476,3781178.5182360215,3981551.5289251767,-3580805.5075468672
2024-09,68,MiniBridge,151312.4091557544,3758881.148172587,3910193.5573283415,-3607568.739016833
2024-10,68,MiniBridge,177469.602680661,4117613.3093484836,4295082.912029144,-3940143.7066678223
2024-11,68,MiniBridge,387340.41673438065,7446807.315217877,7834147.731952258,-7059466.898483497
2024-12,68,MiniBridge,298831.946073866,21018744.417773023,21317576.36384689,-20719912.471699156
2025-01,68,MiniBridge,86413.5930371432,2750583.424245738,2836997.017282881,-2664169.8312085946
2025-02,68,MiniBridge,95839.34572369413,1345805.7344901548,1441645.080213849,-1249966.3887664606
2025-03,68,MiniBridge,32743.13940080843,2755942.250566125,2788685.3899669335,-2723199.111165317
2025-04,68,MiniBridge,26963.62203335875,507083.1425938221,534046.7646271809,-480119.52056046337
2025-05,68,MiniBridge,43660.80877930316,300627.4306935449,344288.2394728481,-256966.62191424172
2025-06,68,MiniBridge,24807.589352151183,186405.03138622185,211212.62073837302,-161597.44203407067
2025-07,68,MiniBridge,32720.542393198586,286501.5752904353,319222.1176836339,-253781.0328972367
2025-08,68,MiniBridge,78448.73212172669,252966.85829370964,331415.59041543637,-174518.12617198296
2025-09,68,MiniBridge,201227.14952876896,5219035.885717429,5420263.035246197,-5017808.736188659
2024-08,69,CometBridge,896.4603566498299,15435.559054072985,16332.019410722814,-14539.098697423156
2024-09,69,CometBridge,2984.7135559280186,47160.53257911528,50145.2461350433,-44175.81902318726
2024-10,69,CometBridge,90917.06410124694,972735.1730871305,1063652.2371883774,-881818.1089858836
2024-11,69,CometBridge,39145.34892643318,271253.70951919834,310399.0584456315,-232108.36059276515
2024-12,69,CometBridge,39339.98205398502,259170.44552975486,298510.4275837399,-219830.46347576985
2025-01,69,CometBridge,116907.86043267374,344259.3767137703,461167.2371464441,-227351.51628109658
2025-02,69,CometBridge,80219.53751542218,332075.7738911684,412295.31140659057,-251856.2363757462
2025-03,69,CometBridge,45564.617710321734,161881.23167682983,207445.84938715157,-116316.6139665081
2025-04,69,CometBridge,36569.76214888613,142962.25548434886,179532.017633235,-106392.49333546271
2025-05,69,CometBridge,42529.3975480147,138536.92871890272,181066.32626691743,-96007.53117088802
